Customer ID,Time with Company (in Months),Contract Type,Internet Service Provider,Total Charges,Predicted Churn,Risk Level,Predicted Probability
8597-CWYHH,43,One year,Fiber optic,3921.3,Yes,2_Medium,0.5663374177909211
3927-NLNRY,53,One year,Fiber optic,4867.95,No,1_Low,0.3864305581393617
0607-MVMGC,45,One year,DSL,3600.65,No,1_Low,0.2114667442416473
1447-GIQMR,1,Month-to-month,Fiber optic,69.15,Yes,3_High,0.8666035038245884
8313-KTIHG,4,Month-to-month,DSL,249.4,Yes,2_Medium,0.6922709133766893
9079-LWTFD,47,Month-to-month,Fiber optic,4669.2,No,1_Low,0.35685360820806233
7054-LGEQW,1,Month-to-month,DSL,45.95,Yes,2_Medium,0.6511449857076369
6103-QCKFX,44,Month-to-month,DSL,2419.55,No,1_Low,0.06772441770174964
7608-RGIRO,62,Two year,No,1413.0,No,1_Low,0.003955160997502071
3373-YZZYM,1,Month-to-month,No,19.2,Yes,2_Medium,0.4199996709838296
9921-ZVRHG,14,Month-to-month,Fiber optic,1072.0,Yes,3_High,0.8264347642139093
3669-WHAFY,71,Two year,Fiber optic,8078.1,No,1_Low,0.12703459208051165
1032-MAELW,68,One year,DSL,5333.35,No,1_Low,0.05333141604458433
3389-YGYAI,8,Month-to-month,Fiber optic,829.55,Yes,3_High,0.8877976192461992
5178-LMXOP,1,Month-to-month,Fiber optic,95.1,Yes,3_High,0.9347805452087261
6075-SLNIL,38,Month-to-month,Fiber optic,3691.2,Yes,2_Medium,0.6485610893179802
1769-GRUIK,18,Month-to-month,Fiber optic,1247.75,Yes,3_High,0.786856221238452
7054-ENNGU,9,Month-to-month,DSL,466.6,Yes,2_Medium,0.4430802023206404
2330-PQGDQ,51,One year,Fiber optic,4299.75,No,1_Low,0.17847098591915467
5766-FTRTS,72,Two year,DSL,6033.1,No,1_Low,0.011198633069389556
6227-FBDXH,69,One year,Fiber optic,6841.45,Yes,2_Medium,0.4082556905215643
0979-MOZQI,62,Two year,DSL,2337.45,No,1_Low,0.013152069781205294
4177-JPDFU,12,Month-to-month,DSL,442.45,No,1_Low,0.3839850792518876
3445-HXXGF,58,Month-to-month,DSL,2651.2,No,1_Low,0.16875299787102171
4616-ULAOA,65,Two year,Fiber optic,7245.9,No,1_Low,0.21468704653120094
6549-NNDYT,13,Month-to-month,DSL,394.1,Yes,2_Medium,0.5081448187505839
0468-YRPXN,29,Month-to-month,Fiber optic,2807.1,Yes,2_Medium,0.6335606254732513
2789-CZANW,64,Two year,Fiber optic,6997.3,No,1_Low,0.11190185216529029
9190-MFJLN,19,Month-to-month,Fiber optic,1777.9,Yes,3_High,0.8230446754145014
9750-BOOHV,32,One year,DSL,927.65,No,1_Low,0.1192927624185353
6849-WLEYG,1,Month-to-month,No,19.75,Yes,2_Medium,0.44322070590202006
8259-DZLIZ,64,One year,DSL,3399.85,No,1_Low,0.04629480597548257
8080-POTJR,30,One year,DSL,2427.1,No,1_Low,0.3153745819252102
2790-XUYMV,71,One year,Fiber optic,6028.95,No,1_Low,0.1713777774111682
2325-NBPZG,3,Month-to-month,Fiber optic,233.65,Yes,3_High,0.7928267594105042
3274-NSDWE,68,Two year,No,1441.65,No,1_Low,0.0013126972207550061
9068-VPWQQ,61,Two year,DSL,4729.3,No,1_Low,0.017471882968619543
1442-OKRJE,66,One year,Fiber optic,7031.3,No,1_Low,0.31423722397992015
9158-VCTQB,41,Month-to-month,Fiber optic,4594.95,Yes,2_Medium,0.45790919466221136
6022-KOUQO,2,Month-to-month,DSL,44.75,Yes,2_Medium,0.6000175133323066
9537-JALFH,69,Two year,No,1356.7,No,1_Low,0.0011169184010502114
4026-SKKHW,3,Month-to-month,DSL,152.3,Yes,2_Medium,0.5477523764595473
1306-RPWXZ,49,Two year,No,1024.65,No,1_Low,0.00553568131505741
9300-AGZNL,1,Month-to-month,Fiber optic,94.0,Yes,3_High,0.9389678650355392
6994-ORCWG,14,One year,DSL,773.2,No,1_Low,0.37901651826475524
5756-OZRIO,61,One year,DSL,3902.6,No,1_Low,0.07509267081484136
3177-LASXD,1,Month-to-month,Fiber optic,71.35,Yes,3_High,0.8468135931699953
6248-TKCQV,70,Two year,DSL,5460.2,No,1_Low,0.026508061103056226
6421-SZVEM,28,One year,Fiber optic,2320.8,Yes,2_Medium,0.4134793519798961
1722-LDZJS,53,One year,No,1068.15,No,1_Low,0.010266404504106359
3090-LETTY,2,Month-to-month,DSL,134.6,Yes,2_Medium,0.49428315671728795
9057-SIHCH,3,Month-to-month,Fiber optic,291.9,Yes,3_High,0.9258824311286834
0784-GTUUK,62,One year,No,1446.8,No,1_Low,0.008821844678146505
0530-IJVDB,70,Two year,Fiber optic,7882.5,No,1_Low,0.20333025621616124
6778-YSNIH,2,Month-to-month,DSL,114.15,Yes,3_High,0.7454689381507494
0739-UUAJR,72,Two year,DSL,3952.45,No,1_Low,0.018803389346658834
5433-KYGHE,14,Month-to-month,Fiber optic,1164.05,Yes,2_Medium,0.5980419073759294
0960-HUWBM,65,Two year,Fiber optic,6700.05,No,1_Low,0.2041607452980492
5176-LMJXE,47,Two year,No,945.7,No,1_Low,0.007176720618362928
1448-CYWKC,58,One year,Fiber optic,6225.4,Yes,2_Medium,0.5558089982656814
3537-RYBHH,47,Month-to-month,DSL,3252.0,No,1_Low,0.16311371236895034
7143-BQIBA,10,Month-to-month,DSL,612.95,No,1_Low,0.3147509145176847
3604-WLABM,10,Month-to-month,DSL,583.0,Yes,2_Medium,0.4484109941574216
3143-ILDAL,56,Month-to-month,Fiber optic,5124.6,Yes,2_Medium,0.49915525353202495
5167-ZFFMM,1,Month-to-month,Fiber optic,90.85,Yes,3_High,0.8288791147565254
1591-XWLGB,71,Two year,No,1379.6,No,1_Low,0.0009041833380551593
3884-HCSWG,17,Month-to-month,Fiber optic,1144.5,Yes,3_High,0.7871476771716133
4706-DGAHW,1,Month-to-month,DSL,45.2,Yes,3_High,0.7696392633797101
5445-UTODQ,7,Month-to-month,Fiber optic,576.65,Yes,3_High,0.8745460094960184
3148-AOIQT,69,Two year,No,1718.35,No,1_Low,0.0021678995943300297
3179-GBRWV,21,Month-to-month,DSL,1339.8,No,1_Low,0.32653463787210035
2684-EIWEO,30,Month-to-month,Fiber optic,2758.15,Yes,2_Medium,0.4890300152559641
4422-QVIJA,35,Month-to-month,DSL,1655.35,No,1_Low,0.30171442463549514
4628-CTTLA,57,Month-to-month,DSL,2111.45,No,1_Low,0.16036144950616682
5073-WXOYN,60,Month-to-month,DSL,3027.4,No,1_Low,0.23036539547736043
8276-MQBYC,51,Month-to-month,Fiber optic,4913.3,Yes,3_High,0.8119595254606793
2782-LFZVW,11,Month-to-month,DSL,601.6,Yes,2_Medium,0.6725551603637077
7898-PDWQE,71,Two year,DSL,5727.15,No,1_Low,0.010061809134599854
5928-QLDHB,9,Month-to-month,Fiber optic,684.85,Yes,3_High,0.8750335504997889
0459-SPZHJ,63,Two year,DSL,5435.0,No,1_Low,0.03999535472553744
3841-NFECX,71,Two year,Fiber optic,6766.95,No,1_Low,0.05134800995006003
3750-CKVKH,2,Month-to-month,Fiber optic,116.65,Yes,3_High,0.8682824808684411
2732-ISEZX,5,Month-to-month,No,104.3,Yes,2_Medium,0.4077346937944634
5821-MMEIL,57,Two year,No,1115.6,No,1_Low,0.0022659976461798046
6546-OPBBH,51,One year,No,1216.35,No,1_Low,0.021174940798647394
2550-QHZGP,7,One year,No,128.6,No,1_Low,0.20134699469032444
7330-WZLNC,5,Month-to-month,Fiber optic,455.5,Yes,3_High,0.8781019895387873
7639-LIAYI,52,Two year,DSL,4217.8,No,1_Low,0.05488485963838159
0895-DQHEW,54,Month-to-month,Fiber optic,5278.15,Yes,2_Medium,0.6959907540881268
8631-NBHFZ,66,Two year,DSL,5154.6,No,1_Low,0.015898784464998865
8329-GWVPJ,50,Month-to-month,Fiber optic,3557.7,Yes,2_Medium,0.41814119093175606
9734-UYXQI,2,Month-to-month,DSL,106.55,Yes,3_High,0.8078854521978077
6619-RPLQZ,45,Two year,No,892.15,No,1_Low,0.0065380519389178025
6778-JFCMK,24,One year,DSL,1288.75,No,1_Low,0.3853026455002789
4786-UKSNZ,1,Month-to-month,No,20.2,Yes,2_Medium,0.41631223772983317
1746-TGTWV,1,Month-to-month,Fiber optic,75.35,Yes,3_High,0.7420107481513157
6906-ANDWJ,15,Month-to-month,Fiber optic,1107.25,Yes,3_High,0.7794588292281878
6032-IGALN,1,Month-to-month,DSL,25.1,Yes,3_High,0.8027439474056843
8165-ZJRNM,72,Two year,No,1679.25,No,1_Low,0.0012992499308357266
4023-RTIQM,31,One year,DSL,1580.1,No,1_Low,0.17064246807666003
6508-NJYRO,15,One year,No,294.95,No,1_Low,0.11567565015377587
5696-CEIQJ,67,Two year,Fiber optic,6895.5,No,1_Low,0.09339852004346282
6304-IJFSQ,3,Month-to-month,DSL,130.1,Yes,2_Medium,0.6007276200094751
1423-BMPBQ,1,Month-to-month,No,19.0,Yes,2_Medium,0.47852880292706834
3192-LNKRK,34,Month-to-month,Fiber optic,2909.95,Yes,2_Medium,0.6738071842163967
7517-SAWMO,19,Month-to-month,Fiber optic,1441.1,Yes,2_Medium,0.6637084635558316
1522-VVDMG,7,Month-to-month,Fiber optic,608.8,Yes,3_High,0.751623329290445
7707-PYBBH,40,Month-to-month,DSL,2647.1,No,1_Low,0.10215387396552965
6519-ZHPXP,72,Two year,Fiber optic,7679.65,No,1_Low,0.07700036597304247
0909-SDHNU,7,Month-to-month,DSL,201.95,Yes,2_Medium,0.5815430301860902
6087-MVHJH,16,Month-to-month,Fiber optic,1422.1,Yes,3_High,0.8456659017595053
4568-TTZRT,9,Month-to-month,No,181.8,No,1_Low,0.2894678881866612
1385-TQOZW,9,Month-to-month,No,147.55,No,1_Low,0.33624532740466884
6904-JLBGY,72,Two year,Fiber optic,8436.25,No,1_Low,0.1856375382585415
6267-DCFFZ,30,Month-to-month,Fiber optic,2627.2,Yes,3_High,0.7982704297808623
1293-BSEUN,72,Two year,No,1482.3,No,1_Low,0.0013099480632101728
5702-SKUOB,4,Month-to-month,No,93.45,No,1_Low,0.3416463311373468
8619-IJNDK,71,Two year,DSL,4492.9,No,1_Low,0.0035236677929686706
2969-QWUBZ,2,Month-to-month,DSL,96.8,Yes,3_High,0.8162352184941958
9138-EFSMO,26,One year,Fiber optic,2034.25,Yes,2_Medium,0.48717732319506163
7606-BPHHN,72,Two year,No,1468.75,No,1_Low,0.0012698483698952634
6513-EECDB,1,Month-to-month,Fiber optic,73.55,Yes,3_High,0.9072433827459554
8606-CIQUL,72,Two year,Fiber optic,8399.15,No,1_Low,0.18620679443275048
6656-GULJQ,72,Two year,DSL,6093.3,No,1_Low,0.029877695343923764
8705-DWKTI,52,Month-to-month,Fiber optic,4331.4,Yes,2_Medium,0.49457231086685727
3722-WPXTK,1,Month-to-month,Fiber optic,88.35,Yes,3_High,0.9093841813837978
2265-CYWIV,4,Month-to-month,Fiber optic,347.65,Yes,3_High,0.8815810475497935
8773-HHUOZ,17,Month-to-month,DSL,1093.1,Yes,2_Medium,0.6614838885609731
5522-NYKPB,25,Month-to-month,Fiber optic,2199.05,Yes,2_Medium,0.6801647099215099
7054-DMVAS,54,Two year,DSL,3512.9,No,1_Low,0.025589917493736385
6034-ZRYCV,72,Two year,DSL,3937.45,No,1_Low,0.028903346632837393
8950-MTZNV,1,Month-to-month,DSL,44.95,Yes,3_High,0.7088023489795804
1429-UYJSV,12,One year,No,260.9,No,1_Low,0.15098915519170458
1396-QWFBJ,21,Month-to-month,Fiber optic,1565.7,Yes,2_Medium,0.605177119873445
2239-CFOUJ,1,One year,No,20.4,No,1_Low,0.2879427082919595
0570-BFQHT,9,Month-to-month,Fiber optic,653.9,Yes,3_High,0.7008764180110594
0616-ATFGB,1,Month-to-month,DSL,25.05,Yes,3_High,0.8387944449987745
5811-IWXYM,52,One year,Fiber optic,5301.1,Yes,2_Medium,0.5436966251755294
0191-EQUUH,25,Two year,DSL,844.45,No,1_Low,0.045880249450804336
2858-MOFSQ,17,One year,DSL,937.5,Yes,2_Medium,0.4211694990582989
9348-ROUAI,59,Two year,DSL,5194.05,No,1_Low,0.02660910214446323
5478-JJVZK,33,Month-to-month,DSL,2033.85,No,1_Low,0.23432113180150058
4701-AHWMW,55,Month-to-month,DSL,2978.3,No,1_Low,0.1425684102917425
0854-UYHZD,13,Two year,No,265.3,No,1_Low,0.05853957206856362
6689-VRRTK,44,One year,Fiber optic,4860.35,Yes,2_Medium,0.5304655705676309
9068-FHQHD,40,Two year,No,777.35,No,1_Low,0.008422243846216782
3799-ISUZQ,7,Month-to-month,Fiber optic,529.5,Yes,3_High,0.7905725710585728
0016-QLJIS,65,Two year,DSL,5957.9,No,1_Low,0.03403114671664074
0361-HJRDX,68,Two year,DSL,4539.6,No,1_Low,0.011003302763474308
4667-QONEA,60,One year,DSL,4456.35,No,1_Low,0.039602917310642555
5609-IMCGG,15,Month-to-month,Fiber optic,1302.65,Yes,2_Medium,0.6640066053770377
0128-MKWSG,26,Month-to-month,DSL,1147.0,No,1_Low,0.24459369485863863
2516-XSJKX,41,Two year,DSL,3126.45,No,1_Low,0.042726464268265325
4702-HDRKD,67,One year,DSL,3321.35,No,1_Low,0.02321211440955874
8774-GSBUN,72,Two year,No,1797.1,No,1_Low,0.001407929357564176
4311-QTTAI,16,One year,No,295.55,No,1_Low,0.11473395187946196
8672-OAUPW,51,One year,DSL,2356.75,No,1_Low,0.04038741855878892
6145-NNPNO,1,Month-to-month,DSL,44.15,Yes,2_Medium,0.6271452398091742
7244-QWYHG,50,One year,DSL,2188.45,No,1_Low,0.04973547327123878
3680-CTHUH,60,One year,Fiber optic,7049.5,No,1_Low,0.3664343800159773
0983-TATYJ,33,One year,DSL,1758.9,No,1_Low,0.12287140571186825
7767-UXAGJ,1,Month-to-month,DSL,50.45,Yes,3_High,0.8202729758434125
9953-ZMKSM,63,Two year,No,1559.3,No,1_Low,0.002780214093085846
3068-OMWZA,1,Month-to-month,Fiber optic,88.8,Yes,3_High,0.9191554040359922
5318-YKDPV,43,Two year,DSL,3566.6,No,1_Low,0.051647866685872734
0254-FNMCI,72,Two year,Fiber optic,7624.2,No,1_Low,0.11297671743052902
